object_type,pageid,x0,x1,y0,y1,top,doctop,width,height,adv,fontname,linewidth,size,text,upright
char,1,472.42,475.623,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,475.54,478.743,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,513.48,516.683,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,548.28,551.483,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,551.4,554.603,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,586.22,589.423,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,589.34,592.543,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,627.26,630.463,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,741.05,744.253,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,778.99,782.193,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,816.91,820.113,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,854.83,858.033,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,892.78,895.983,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,930.7,933.903,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,956.38,959.582,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,959.503,962.706,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,962.627,964.228,302.499,310.165,301.835,301.835,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,964.305,967.508,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,967.429,970.631,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,970.552,973.755,302.499,310.165,301.835,301.835,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,43.2,47.359,295.299,302.965,309.035,309.035,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,N,True
char,1,47.278,50.481,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,e,True
char,1,50.4,54.559,295.299,302.965,309.035,309.035,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,w,True
char,1,54.478,56.079,295.299,302.965,309.035,309.035,1.601,7.667,0.278,WEVZII+ArialMT,,7.667, ,True
char,1,56.154,59.034,295.299,302.965,309.035,309.035,2.88,7.667,0.5,WEVZII+ArialMT,,7.667,J,True
char,1,59.034,62.237,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,e,True
char,1,62.156,64.074,295.299,302.965,309.035,309.035,1.918,7.667,0.333,WEVZII+ArialMT,,7.667,r,True
char,1,64.074,66.954,295.299,302.965,309.035,309.035,2.88,7.667,0.5,WEVZII+ArialMT,,7.667,s,True
char,1,66.954,70.157,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,e,True
char,1,70.076,72.956,295.299,302.965,309.035,309.035,2.88,7.667,0.5,WEVZII+ArialMT,,7.667,y,True
char,1,141.14,144.343,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,162.5,165.702,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,165.623,167.225,295.299,302.965,309.035,309.035,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,167.301,170.504,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,170.425,173.628,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,173.549,176.751,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,193.497,196.7,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,196.621,198.222,295.299,302.965,309.035,309.035,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,198.299,201.501,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,201.422,204.625,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,204.546,207.749,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,222.53,225.733,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,225.65,228.853,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,228.77,231.973,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,258.53,261.733,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,285.91,289.113,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,323.83,327.033,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,361.75,364.953,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,399.7,402.903,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,437.62,440.823,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,475.54,478.743,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,513.48,516.683,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,551.4,554.603,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,589.34,592.543,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,627.26,630.463,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,741.05,744.253,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,778.99,782.193,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,816.91,820.113,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,854.83,858.033,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,892.78,895.983,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,930.7,933.903,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,959.5,962.703,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,962.622,964.223,295.299,302.965,309.035,309.035,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,964.298,967.501,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,967.42,970.623,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,970.542,973.744,295.299,302.965,309.035,309.035,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,43.2,47.359,288.099,295.765,316.235,316.235,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,N,True
char,1,47.278,50.481,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,e,True
char,1,50.4,54.559,288.099,295.765,316.235,316.235,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,w,True
char,1,54.478,56.079,288.099,295.765,316.235,316.235,1.601,7.667,0.278,WEVZII+ArialMT,,7.667, ,True
char,1,56.154,60.952,288.099,295.765,316.235,316.235,4.798,7.667,0.833,WEVZII+ArialMT,,7.667,M,True
char,1,60.716,63.919,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,e,True
char,1,63.838,66.718,288.099,295.765,316.235,316.235,2.88,7.667,0.5,WEVZII+ArialMT,,7.667,x,True
char,1,66.476,67.755,288.099,295.765,316.235,316.235,1.279,7.667,0.222,WEVZII+ArialMT,,7.667,i,True
char,1,67.674,70.554,288.099,295.765,316.235,316.235,2.88,7.667,0.5,WEVZII+ArialMT,,7.667,c,True
char,1,70.554,73.757,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,o,True
char,1,134.9,138.103,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,138.02,141.223,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,141.14,144.343,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,162.5,165.703,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,165.622,167.223,288.099,295.765,316.235,316.235,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,167.298,170.501,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,170.42,173.623,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,173.542,176.744,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,193.489,196.691,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,196.611,198.212,288.099,295.765,316.235,316.235,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,198.287,201.489,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,201.409,204.611,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,204.531,207.733,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,222.53,225.733,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,225.65,228.853,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,228.77,231.973,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,252.292,255.495,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,255.413,258.615,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,258.533,261.735,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,285.91,289.113,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,323.83,327.033,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,361.75,364.953,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,399.7,402.903,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,431.38,434.583,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,434.5,437.703,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,437.62,440.823,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,469.299,472.501,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,472.419,475.621,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,475.539,478.742,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,513.48,516.683,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,548.28,551.483,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,551.4,554.603,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,589.34,592.543,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,627.26,630.463,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,741.05,744.253,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,778.99,782.193,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,816.91,820.113,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,854.83,858.033,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,892.78,895.983,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,930.7,933.903,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,956.38,959.582,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,959.503,962.706,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,962.627,964.228,288.099,295.765,316.235,316.235,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,964.305,967.508,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,967.429,970.631,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,970.552,973.755,288.099,295.765,316.235,316.235,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,43.2,47.359,280.899,288.565,323.435,323.435,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,N,True
char,1,47.278,50.481,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,e,True
char,1,50.4,54.559,280.899,288.565,323.435,323.435,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,w,True
char,1,54.478,56.079,280.899,288.565,323.435,323.435,1.601,7.667,0.278,WEVZII+ArialMT,,7.667, ,True
char,1,56.154,59.996,280.899,288.565,323.435,323.435,3.842,7.667,0.667,WEVZII+ArialMT,,7.667,Y,True
char,1,59.996,63.199,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,o,True
char,1,63.112,65.03,280.899,288.565,323.435,323.435,1.918,7.667,0.333,WEVZII+ArialMT,,7.667,r,True
char,1,65.03,67.91,280.899,288.565,323.435,323.435,2.88,7.667,0.5,WEVZII+ArialMT,,7.667,k,True
char,1,130.1,133.303,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,133.222,134.823,280.899,288.565,323.435,323.435,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,134.898,138.101,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,138.02,141.223,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,141.142,144.344,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,162.5,165.703,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,8,True
char,1,165.622,167.223,280.899,288.565,323.435,323.435,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,167.298,170.501,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,170.42,173.623,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,173.542,176.744,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,190.373,193.575,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,193.495,196.697,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,196.616,198.218,280.899,288.565,323.435,323.435,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,198.293,201.495,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,201.415,204.617,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,204.536,207.739,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,222.53,225.733,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,225.65,228.853,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,228.77,231.973,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,252.292,255.495,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,255.413,258.615,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,258.533,261.735,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,285.91,289.113,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,323.83,327.033,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,361.75,364.953,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,399.7,402.903,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,434.5,437.703,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,437.62,440.823,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,472.42,475.623,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,475.54,478.743,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,513.48,516.683,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,551.4,554.603,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,589.34,592.543,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,627.26,630.463,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,734.81,738.013,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,737.93,741.133,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,741.05,744.253,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,772.729,775.931,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,775.849,779.051,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,778.969,782.172,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,813.79,816.993,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,816.91,820.113,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,854.83,858.033,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,892.78,895.983,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,930.7,933.903,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,956.38,959.582,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,959.503,962.706,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,962.627,964.228,280.899,288.565,323.435,323.435,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,964.305,967.508,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,967.429,970.631,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,970.552,973.755,280.899,288.565,323.435,323.435,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,43.2,47.359,273.699,281.365,330.635,330.635,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,N,True
char,1,47.278,50.481,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,o,True
char,1,50.4,52.318,273.699,281.365,330.635,330.635,1.918,7.667,0.333,WEVZII+ArialMT,,7.667,r,True
char,1,52.318,53.919,273.699,281.365,330.635,330.635,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,t,True
char,1,53.994,57.197,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,h,True
char,1,57.347,58.948,273.699,281.365,330.635,330.635,1.601,7.667,0.278,WEVZII+ArialMT,,7.667, ,True
char,1,59.023,63.181,273.699,281.365,330.635,330.635,4.159,7.667,0.722,WEVZII+ArialMT,,7.667,C,True
char,1,63.101,66.303,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,a,True
char,1,66.223,68.141,273.699,281.365,330.635,330.635,1.918,7.667,0.333,WEVZII+ArialMT,,7.667,r,True
char,1,68.141,71.343,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,o,True
char,1,71.263,72.541,273.699,281.365,330.635,330.635,1.279,7.667,0.222,WEVZII+ArialMT,,7.667,l,True
char,1,72.697,73.976,273.699,281.365,330.635,330.635,1.279,7.667,0.222,WEVZII+ArialMT,,7.667,i,True
char,1,73.895,77.098,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,n,True
char,1,77.247,80.45,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,a,True
char,1,126.98,130.183,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,130.102,133.304,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,133.224,134.825,273.699,281.365,330.635,330.635,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,134.9,138.103,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,4,True
char,1,138.022,141.224,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,141.144,144.346,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,9,True
char,1,162.502,165.704,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,165.624,167.225,273.699,281.365,330.635,330.635,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,167.3,170.503,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,3,True
char,1,170.422,173.624,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,173.544,176.746,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,190.375,193.577,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,193.496,196.699,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,196.618,198.22,273.699,281.365,330.635,330.635,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,198.295,201.497,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,201.416,204.619,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,204.538,207.741,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,222.53,225.733,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,225.65,228.853,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,228.77,231.973,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,252.292,255.495,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,255.413,258.615,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,258.533,261.735,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,285.91,289.113,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,320.71,323.913,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,323.83,327.033,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,6,True
char,1,358.63,361.833,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,2,True
char,1,361.75,364.953,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,5,True
char,1,399.7,402.903,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,0,True
char,1,426.58,429.783,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,1,True
char,1,429.7,431.302,273.699,281.365,330.635,330.635,1.601,7.667,0.278,WEVZII+ArialMT,,7.667,",",True
char,1,431.375,434.577,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
char,1,434.495,437.698,273.699,281.365,330.635,330.635,3.203,7.667,0.556,WEVZII+ArialMT,,7.667,7,True
